0.001028,0.001035,0.001031,0.001018,0.000994,0.000962,0.000922,0.000875,0.000822,0.000765
0.001069,0.001077,0.001074,0.001060,0.001036,0.001003,0.000962,0.000913,0.000859,0.000799
0.001103,0.001111,0.001109,0.001095,0.001072,0.001038,0.000996,0.000946,0.000890,0.000829
0.001129,0.001138,0.001136,0.001123,0.001099,0.001065,0.001022,0.000972,0.000915,0.000852
0.001146,0.001156,0.001154,0.001142,0.001118,0.001085,0.001042,0.000991,0.000933,0.000870
0.001154,0.001165,0.001164,0.001152,0.001129,0.001095,0.001053,0.001002,0.000944,0.000881
0.001153,0.001164,0.001164,0.001153,0.001130,0.001098,0.001055,0.001005,0.000948,0.000885
0.001143,0.001155,0.001155,0.001145,0.001123,0.001091,0.001050,0.001000,0.000944,0.000882
0.001124,0.001136,0.001137,0.001128,0.001107,0.001076,0.001036,0.000988,0.000933,0.000872
0.001096,0.001109,0.001111,0.001102,0.001083,0.001053,0.001015,0.000968,0.000915,0.000856
0.001061,0.001074,0.001077,0.001069,0.001051,0.001023,0.000986,0.000941,0.000890,0.000833
0.001019,0.001032,0.001035,0.001028,0.001012,0.000985,0.000951,0.000908,0.000859,0.000804
