0.001063,0.001069,0.001065,0.001050,0.001026,0.000992,0.000950,0.000901,0.000846,0.000787
0.001110,0.001117,0.001113,0.001098,0.001073,0.001038,0.000995,0.000944,0.000887,0.000825
0.001149,0.001157,0.001153,0.001139,0.001113,0.001078,0.001033,0.000981,0.000922,0.000858
0.001180,0.001189,0.001186,0.001171,0.001146,0.001110,0.001064,0.001011,0.000951,0.000885
0.001202,0.001212,0.001209,0.001195,0.001170,0.001133,0.001088,0.001034,0.000973,0.000906
0.001215,0.001225,0.001223,0.001210,0.001185,0.001149,0.001103,0.001049,0.000987,0.000921
0.001218,0.001229,0.001228,0.001215,0.001190,0.001155,0.001109,0.001055,0.000994,0.000928
0.001211,0.001223,0.001223,0.001210,0.001186,0.001152,0.001107,0.001054,0.000993,0.000927
0.001195,0.001207,0.001208,0.001196,0.001173,0.001139,0.001096,0.001044,0.000985,0.000920
0.001170,0.001182,0.001183,0.001173,0.001151,0.001118,0.001076,0.001026,0.000968,0.000905
0.001136,0.001149,0.001150,0.001141,0.001120,0.001089,0.001049,0.001000,0.000944,0.000883
0.001094,0.001107,0.001109,0.001101,0.001081,0.001052,0.001014,0.000967,0.000914,0.000855
