0.001092,0.001094,0.001085,0.001066,0.001037,0.000999,0.000953,0.000900,0.000842,0.000779
0.001133,0.001135,0.001127,0.001108,0.001078,0.001039,0.000991,0.000937,0.000876,0.000812
0.001165,0.001168,0.001160,0.001141,0.001111,0.001071,0.001022,0.000966,0.000904,0.000838
0.001188,0.001192,0.001184,0.001165,0.001135,0.001095,0.001045,0.000989,0.000926,0.000858
0.001202,0.001206,0.001199,0.001180,0.001150,0.001109,0.001060,0.001003,0.000940,0.000872
0.001205,0.001210,0.001203,0.001185,0.001155,0.001115,0.001066,0.001009,0.000946,0.000878
0.001199,0.001204,0.001198,0.001180,0.001151,0.001112,0.001063,0.001007,0.000944,0.000877
0.001182,0.001188,0.001182,0.001165,0.001137,0.001099,0.001052,0.000996,0.000935,0.000868
0.001156,0.001163,0.001158,0.001141,0.001114,0.001077,0.001031,0.000978,0.000918,0.000853
0.001121,0.001128,0.001124,0.001109,0.001083,0.001048,0.001003,0.000952,0.000894,0.000831
0.001078,0.001086,0.001082,0.001068,0.001044,0.001010,0.000968,0.000919,0.000863,0.000803
