0.001025,0.001031,0.001026,0.001012,0.000989,0.000956,0.000916,0.000868,0.000815,0.000758
0.001068,0.001074,0.001071,0.001056,0.001032,0.000999,0.000957,0.000908,0.000853,0.000794
0.001103,0.001111,0.001107,0.001093,0.001069,0.001035,0.000992,0.000942,0.000885,0.000824
0.001131,0.001139,0.001137,0.001123,0.001098,0.001064,0.001020,0.000969,0.000912,0.000849
0.001150,0.001159,0.001157,0.001144,0.001119,0.001085,0.001041,0.000989,0.000931,0.000868
0.001160,0.001170,0.001169,0.001156,0.001132,0.001097,0.001054,0.001002,0.000944,0.000880
0.001161,0.001172,0.001171,0.001159,0.001135,0.001101,0.001058,0.001007,0.000949,0.000885
0.001153,0.001164,0.001164,0.001152,0.001130,0.001097,0.001055,0.001004,0.000947,0.000884
0.001136,0.001147,0.001148,0.001137,0.001116,0.001084,0.001043,0.000993,0.000937,0.000875
0.001110,0.001122,0.001123,0.001113,0.001093,0.001062,0.001023,0.000975,0.000920,0.000860
0.001076,0.001089,0.001090,0.001082,0.001062,0.001033,0.000995,0.000949,0.000896,0.000838
0.001036,0.001048,0.001050,0.001042,0.001024,0.000997,0.000961,0.000917,0.000866,0.000811
