0.001095,0.001098,0.001091,0.001073,0.001045,0.001008,0.000962,0.000910,0.000851,0.000789
0.001137,0.001140,0.001133,0.001115,0.001086,0.001048,0.001001,0.000946,0.000886,0.000822
0.001170,0.001174,0.001167,0.001149,0.001119,0.001080,0.001032,0.000976,0.000915,0.000848
0.001193,0.001198,0.001192,0.001173,0.001144,0.001104,0.001055,0.000999,0.000936,0.000868
0.001207,0.001213,0.001206,0.001188,0.001159,0.001119,0.001070,0.001013,0.000950,0.000882
0.001211,0.001217,0.001211,0.001193,0.001164,0.001125,0.001076,0.001019,0.000956,0.000887
0.001205,0.001211,0.001206,0.001188,0.001160,0.001121,0.001073,0.001016,0.000954,0.000886
0.001188,0.001195,0.001190,0.001174,0.001146,0.001108,0.001061,0.001005,0.000944,0.000877
0.001163,0.001170,0.001165,0.001149,0.001123,0.001086,0.001040,0.000986,0.000926,0.000861
0.001128,0.001135,0.001131,0.001116,0.001091,0.001056,0.001011,0.000960,0.000901,0.000838
0.001085,0.001092,0.001089,0.001075,0.001051,0.001018,0.000975,0.000926,0.000870,0.000810
